"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"barloy","4","1","browsed","1",,,,,"ag",,,,,,,
"barloy","4","1","browsed","1",,,,,"ag",,,,,,,
"barloy","4","1","browsed","1",,,,,"ag",,,,,,,
"barloy","4","1","browsed","1","bapi",,,,"ag",,,,,,,
"barloy","4","1","browsed","1",,,,,"ag",,,,,,,
"barloy","4","1","browsed","1",,,,,"miau",,,,,,,
"barloy","4","1","browsed","1","bapi",,,,"miau",,,,,,,
"barloy","4","1","browsed","1","bapi",,,,"ag",,,,,,,
"barloy","4","1","browsed","1","bapi",,,,"ag",,,,,,,
"barloy","4","1","browsed","1","bapi",,,,"ag",,,,,,,
"barloy","4","1","browsed","1","bapi",,,,"miau",,,,,,,
"barloy","4","1","browsed","1","bapi",,,,"l",,,,,,,
"barloy","4","1","browsed","1","bapi",,,,"l",,,,,,,
"barloy","4","1","browsed","1","bapi",,,,"l",,,,,,,
"barloy","4","1","browsed","1","bapi",,,,"ag",,,,,,,
"barloy","4","1","browsed","1","bapi",,,,"miau","ag",,,,,,
"barloy","4","1","browsed","1","bapi",,,,"ag",,,,,,,
"barloy","4","1","browsed","1","bapi",,,,"ag",,,,,,,
"barloy","4","1","browsed","1",,,,,"miau","ag",,,,,,
"barloy","4","1","browsed","1",,,,,"ag",,,,,,,
"barloy","4","1","browsed","1","bapi",,,,"ag",,,,,,,
"barloy","4","1","browsed","1",,,,,"ag",,,,,,,
"barloy","4","1","browsed","1",,,,,"ag",,,,,,,
"barloy","4","1","browsed","1",,,,,"ag",,,,,,,
"barloy","4","1","browsed","1",,,,,"ag","coma",,,,,,
"barloy","4","1","browsed","1",,,,,"ag",,,,,,,
"barloy","4","1","browsed","1",,,,,"ag",,,,,,,
"barloy","4","1","browsed","1",,,,,"ag",,,,,,,
"barloy","4","1","browsed","1",,,,,"ag",,,,,,,
"barloy","4","1","browsed","1",,,,,"ag",,,,,,,
"barloy","4","1","browsed","1",,,,,"ag",,,,,,,
"barloy","4","1","browsed","1",,,,,"ag",,,,,,,
"barloy","4","1","browsed","1","d",,,,"ag",,,,,,,
"barloy","4","1","browsed","1",,,,,"ag",,,,,,,
"barloy","4","1","browsed","1",,,,,"ag",,,,,,,
"barloy","4","1","browsed","1",,,,,"ag",,,,,,,
"barloy","4","1","browsed","1",,,,,"ag",,,,,,,
"barloy","4","1","browsed","1",,,,,"ag",,,,,,,
"barloy","4","1","browsed","1",,,,,"ag",,,,,,,
"barloy","4","1","browsed","1","bapi",,,,"ag",,,,,,,
