"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"barloy","0","5","control","1","bapi",,,,"ag",,,,,,,
"barloy","0","5","control","1","bapi",,,,"ag",,,,,,,
"barloy","0","5","control","1",,,,,"ag",,,,,,,
"barloy","0","5","control","1","bapi",,,,"ag",,,,,,,
"barloy","0","5","control","1","bapi",,,,"ag",,,,,,,
"barloy","0","5","control","1","bapi",,,,"ag",,,,,,,
"barloy","0","5","control","1","bapi",,,,"ag",,,,,,,
"barloy","0","5","control","1","bapi",,,,"ag",,,,,,,
"barloy","0","5","control","1","bapi",,,,"ag",,,,,,,
"barloy","0","5","control","1","bapi",,,,"jupa",,,,,,,
"barloy","0","5","control","1","bapi",,,,"ag",,,,,,,
"barloy","0","5","control","1",,,,,"ag",,,,,,,
"barloy","0","5","control","1","bapi",,,,"ag",,,,,,,
"barloy","0","5","control","1","bapi",,,,"jupa",,,,,,,
"barloy","0","5","control","1","bapi",,,,"petr",,,,,,,
"barloy","0","5","control","1","bapi",,,,"ag",,,,,,,
"barloy","0","5","control","1","bapi",,,,"jupa",,,,,,,
"barloy","0","5","control","1","bapi",,,,"ag",,,,,,,
"barloy","0","5","control","1","bapi",,,,"ag",,,,,,,
"barloy","0","5","control","1","bapi",,,,"jupa",,,,,,,
"barloy","0","5","control","1","bapi",,,,"jupa",,,,,,,
"barloy","0","5","control","1","bapi",,,,"jupa",,,,,,,
"barloy","0","5","control","1","bapi",,,,"jupa",,,,,,,
"barloy","0","5","control","1","bapi",,,,"jupa",,,,,,,
"barloy","0","5","control","1","bapi",,,,"jupa",,,,,,,
"barloy","0","5","control","1","bapi",,,,"jupa",,,,,,,
"barloy","0","5","control","1","bapi",,,,"jupa",,,,,,,
"barloy","0","5","control","1","bapi",,,,"ag",,,,,,,
"barloy","0","5","control","1","bapi",,,,"ag",,,,,,,
"barloy","0","5","control","1","bapi",,,,"gemo",,,,,,,
"barloy","0","5","control","1","bapi",,,,"gemo",,,,,,,
"barloy","0","5","control","1","bapi",,,,"gemo",,,,,,,
"barloy","0","5","control","1","bapi",,,,"jupa",,,,,,,
"barloy","0","5","control","1","bapi",,,,"jupa",,,,,,,
"barloy","0","5","control","1","bapi",,,,"jupa",,,,,,,
"barloy","0","5","control","1","bapi",,,,"jupa",,,,,,,
"barloy","0","5","control","1","bapi",,,,"gemo",,,,,,,
"barloy","0","5","control","1","bapi",,,,"jupa",,,,,,,
"barloy","0","5","control","1","bapi",,,,"gemo",,,,,,,
"barloy","0","5","control","1","bapi",,,,"ag",,,,,,,
