canyon,bout,plot,treatment,transect,cat,occ
pilarcitos,3,3,browsed,2,onh,0
pilarcitos,3,3,browsed,2,onh,0
pilarcitos,3,3,browsed,2,onh,0
pilarcitos,3,3,browsed,2,onh,0
pilarcitos,3,4,control,1,onh,1
pilarcitos,3,4,control,1,onh,1
pilarcitos,3,4,control,1,onh,0
pilarcitos,3,4,control,1,onh,0
pilarcitos,3,4,control,1,onh,0
pilarcitos,3,4,control,1,onh,0
pilarcitos,3,4,control,1,onh,0
pilarcitos,3,4,control,1,onh,1
pilarcitos,3,4,control,1,onh,1
pilarcitos,3,4,control,1,onh,0
pilarcitos,3,4,control,1,onh,1
pilarcitos,3,4,control,1,onh,0
pilarcitos,3,4,control,1,onh,0
pilarcitos,3,4,control,1,onh,0
pilarcitos,3,4,control,1,onh,1
pilarcitos,3,4,control,1,onh,1
pilarcitos,3,4,control,1,onh,1
pilarcitos,3,4,control,1,onh,1
pilarcitos,3,4,control,1,onh,1
pilarcitos,3,4,control,1,onh,1
pilarcitos,3,4,control,1,onh,0
pilarcitos,3,4,control,1,onh,1
pilarcitos,3,4,control,1,onh,0
pilarcitos,3,4,control,1,onh,1
pilarcitos,3,4,control,1,onh,1
pilarcitos,3,4,control,1,onh,1
pilarcitos,3,4,control,1,onh,1
pilarcitos,3,4,control,1,onh,1
pilarcitos,3,4,control,1,onh,1
pilarcitos,3,4,control,1,onh,1
pilarcitos,3,4,control,1,onh,1
pilarcitos,3,4,control,1,onh,0
pilarcitos,3,4,control,1,onh,0
pilarcitos,3,4,control,1,onh,1
pilarcitos,3,4,control,1,onh,1
pilarcitos,3,4,control,1,onh,0
pilarcitos,3,4,control,1,onh,0
pilarcitos,3,4,control,1,onh,0
pilarcitos,3,4,control,1,onh,0
pilarcitos,3,4,control,1,onh,0
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,1
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,1
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,1
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,1
pilarcitos,3,4,control,2,onh,1
pilarcitos,3,4,control,2,onh,1
pilarcitos,3,4,control,2,onh,1
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,1
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,control,2,onh,1
pilarcitos,3,4,control,2,onh,1
pilarcitos,3,4,control,2,onh,0
pilarcitos,3,4,browsed,1,onh,1
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,1
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,1
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,1
pilarcitos,3,4,browsed,1,onh,1
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,1
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,1,onh,1
pilarcitos,3,4,browsed,1,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,1
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,1
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,1
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,1
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,3,4,browsed,2,onh,1
pilarcitos,3,4,browsed,2,onh,0
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,1
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,1
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,1
pilarcitos,5,1,control,1,onh,1
pilarcitos,5,1,control,1,onh,1
pilarcitos,5,1,control,1,onh,1
pilarcitos,5,1,control,1,onh,1
pilarcitos,5,1,control,1,onh,1
pilarcitos,5,1,control,1,onh,1
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,1
pilarcitos,5,1,control,1,onh,0
pilarcitos,5,1,control,1,onh,1
pilarcitos,5,1,control,1,onh,1
pilarcitos,5,1,control,2,onh,1
pilarcitos,5,1,control,2,onh,1
pilarcitos,5,1,control,2,onh,1
pilarcitos,5,1,control,2,onh,0
pilarcitos,5,1,control,2,onh,1
pilarcitos,5,1,control,2,onh,0
pilarcitos,5,1,control,2,onh,1
pilarcitos,5,1,control,2,onh,1
pilarcitos,5,1,control,2,onh,1
pilarcitos,5,1,control,2,onh,1
pilarcitos,5,1,control,2,onh,1
pilarcitos,5,1,control,2,onh,0
pilarcitos,5,1,control,2,onh,0
pilarcitos,5,1,control,2,onh,0
pilarcitos,5,1,control,2,onh,1
pilarcitos,5,1,control,2,onh,0
pilarcitos,5,1,control,2,onh,0
pilarcitos,5,1,control,2,onh,0
pilarcitos,5,1,control,2,onh,0
pilarcitos,5,1,control,2,onh,0
pilarcitos,5,1,control,2,onh,1
pilarcitos,5,1,control,2,onh,0
pilarcitos,5,1,control,2,onh,0
pilarcitos,5,1,control,2,onh,0
pilarcitos,5,1,control,2,onh,0
pilarcitos,5,1,control,2,onh,0
pilarcitos,5,1,control,2,onh,0
pilarcitos,5,1,control,2,onh,0
pilarcitos,5,1,control,2,onh,0
pilarcitos,5,1,control,2,onh,1
pilarcitos,5,1,control,2,onh,0
pilarcitos,5,1,control,2,onh,0
pilarcitos,5,1,control,2,onh,1
pilarcitos,5,1,control,2,onh,0
pilarcitos,5,1,control,2,onh,0
pilarcitos,5,1,control,2,onh,0
pilarcitos,5,1,control,2,onh,0
pilarcitos,5,1,control,2,onh,1
pilarcitos,5,1,control,2,onh,1
pilarcitos,5,1,control,2,onh,1
pilarcitos,5,1,browsed,1,onh,0
pilarcitos,5,1,browsed,1,onh,0
pilarcitos,5,1,browsed,1,onh,0
pilarcitos,5,1,browsed,1,onh,0
pilarcitos,5,1,browsed,1,onh,0
pilarcitos,5,1,browsed,1,onh,0
pilarcitos,5,1,browsed,1,onh,0
pilarcitos,5,1,browsed,1,onh,0
pilarcitos,5,1,browsed,1,onh,1
pilarcitos,5,1,browsed,1,onh,0
pilarcitos,5,1,browsed,1,onh,0
pilarcitos,5,1,browsed,1,onh,1
pilarcitos,5,1,browsed,1,onh,1
pilarcitos,5,1,browsed,1,onh,1
pilarcitos,5,1,browsed,1,onh,0
pilarcitos,5,1,browsed,1,onh,1
pilarcitos,5,1,browsed,1,onh,1
pilarcitos,5,1,browsed,1,onh,0
pilarcitos,5,1,browsed,1,onh,1
pilarcitos,5,1,browsed,1,onh,1
pilarcitos,5,1,browsed,1,onh,1
pilarcitos,5,1,browsed,1,onh,1
pilarcitos,5,1,browsed,1,onh,1
pilarcitos,5,1,browsed,1,onh,1
pilarcitos,5,1,browsed,1,onh,0
pilarcitos,5,1,browsed,1,onh,0
pilarcitos,5,1,browsed,1,onh,1
pilarcitos,5,1,browsed,1,onh,1
pilarcitos,5,1,browsed,1,onh,1
pilarcitos,5,1,browsed,1,onh,0
pilarcitos,5,1,browsed,1,onh,1
pilarcitos,5,1,browsed,1,onh,1
pilarcitos,5,1,browsed,1,onh,1
pilarcitos,5,1,browsed,1,onh,1
pilarcitos,5,1,browsed,1,onh,0
pilarcitos,5,1,browsed,1,onh,0
pilarcitos,5,1,browsed,1,onh,0
pilarcitos,5,1,browsed,1,onh,0
pilarcitos,5,1,browsed,1,onh,1
pilarcitos,5,1,browsed,1,onh,0
pilarcitos,5,1,browsed,2,onh,1
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,1,browsed,2,onh,1
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,1,browsed,2,onh,1
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,1,browsed,2,onh,1
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,1,browsed,2,onh,1
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,1,browsed,2,onh,1
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,1,browsed,2,onh,1
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,1,browsed,2,onh,1
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,1,browsed,2,onh,1
pilarcitos,5,1,browsed,2,onh,1
pilarcitos,5,1,browsed,2,onh,1
pilarcitos,5,1,browsed,2,onh,1
pilarcitos,5,1,browsed,2,onh,1
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,1,browsed,2,onh,1
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,1,browsed,2,onh,0
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,1
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,1
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,1
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,1
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,1
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,1
pilarcitos,5,2,control,1,onh,1
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,1
pilarcitos,5,2,control,1,onh,1
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,1
pilarcitos,5,2,control,1,onh,1
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,1,onh,0
pilarcitos,5,2,control,2,onh,0
pilarcitos,5,2,control,2,onh,0
pilarcitos,5,2,control,2,onh,0
pilarcitos,5,2,control,2,onh,0
pilarcitos,5,2,control,2,onh,0
pilarcitos,5,2,control,2,onh,0
pilarcitos,5,2,control,2,onh,0
pilarcitos,5,2,control,2,onh,0
pilarcitos,5,2,control,2,onh,0
pilarcitos,5,2,control,2,onh,0
pilarcitos,5,2,control,2,onh,0
pilarcitos,5,2,control,2,onh,1
pilarcitos,5,2,control,2,onh,1
pilarcitos,5,2,control,2,onh,1
pilarcitos,5,2,control,2,onh,0
pilarcitos,5,2,control,2,onh,0
pilarcitos,5,2,control,2,onh,0
pilarcitos,5,2,control,2,onh,0
pilarcitos,5,2,control,2,onh,1
pilarcitos,5,2,control,2,onh,1
pilarcitos,5,2,control,2,onh,1
pilarcitos,5,2,control,2,onh,1
pilarcitos,5,2,control,2,onh,1
pilarcitos,5,2,control,2,onh,1
pilarcitos,5,2,control,2,onh,1
pilarcitos,5,2,control,2,onh,1
pilarcitos,5,2,control,2,onh,1
pilarcitos,5,2,control,2,onh,0
pilarcitos,5,2,control,2,onh,1
pilarcitos,5,2,control,2,onh,0
pilarcitos,5,2,control,2,onh,0
pilarcitos,5,2,control,2,onh,0
pilarcitos,5,2,control,2,onh,0
pilarcitos,5,2,control,2,onh,0
pilarcitos,5,2,control,2,onh,1
pilarcitos,5,2,control,2,onh,1
pilarcitos,5,2,control,2,onh,0
pilarcitos,5,2,control,2,onh,0
pilarcitos,5,2,control,2,onh,0
pilarcitos,5,2,control,2,onh,0
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,0
pilarcitos,5,2,browsed,1,onh,0
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,0
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,0
pilarcitos,5,2,browsed,1,onh,0
pilarcitos,5,2,browsed,1,onh,0
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,0
pilarcitos,5,2,browsed,1,onh,0
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,0
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,0
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,1
pilarcitos,5,2,browsed,1,onh,0
pilarcitos,5,2,browsed,1,onh,0
pilarcitos,5,2,browsed,2,onh,0
pilarcitos,5,2,browsed,2,onh,0
pilarcitos,5,2,browsed,2,onh,1
pilarcitos,5,2,browsed,2,onh,1
pilarcitos,5,2,browsed,2,onh,1
pilarcitos,5,2,browsed,2,onh,1
pilarcitos,5,2,browsed,2,onh,1
pilarcitos,5,2,browsed,2,onh,1
pilarcitos,5,2,browsed,2,onh,1
pilarcitos,5,2,browsed,2,onh,1
pilarcitos,5,2,browsed,2,onh,0
pilarcitos,5,2,browsed,2,onh,1
pilarcitos,5,2,browsed,2,onh,0
pilarcitos,5,2,browsed,2,onh,0
pilarcitos,5,2,browsed,2,onh,1
pilarcitos,5,2,browsed,2,onh,0
pilarcitos,5,2,browsed,2,onh,0
pilarcitos,5,2,browsed,2,onh,0
pilarcitos,5,2,browsed,2,onh,0
pilarcitos,5,2,browsed,2,onh,0
pilarcitos,5,2,browsed,2,onh,0
pilarcitos,5,2,browsed,2,onh,0
pilarcitos,5,2,browsed,2,onh,0
pilarcitos,5,2,browsed,2,onh,0
pilarcitos,5,2,browsed,2,onh,1
pilarcitos,5,2,browsed,2,onh,0
pilarcitos,5,2,browsed,2,onh,0
pilarcitos,5,2,browsed,2,onh,1
pilarcitos,5,2,browsed,2,onh,1
pilarcitos,5,2,browsed,2,onh,0
pilarcitos,5,2,browsed,2,onh,1
pilarcitos,5,2,browsed,2,onh,1
pilarcitos,5,2,browsed,2,onh,0
pilarcitos,5,2,browsed,2,onh,0
pilarcitos,5,2,browsed,2,onh,0
pilarcitos,5,2,browsed,2,onh,0
pilarcitos,5,2,browsed,2,onh,0
pilarcitos,5,2,browsed,2,onh,1
pilarcitos,5,2,browsed,2,onh,0
pilarcitos,5,2,browsed,2,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,1
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,1
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,1
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,1
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,1,onh,0
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,1
pilarcitos,5,3,control,2,onh,1
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,1
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,1
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,1
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,1
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,1
pilarcitos,5,3,control,2,onh,1
pilarcitos,5,3,control,2,onh,1
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,0
pilarcitos,5,3,control,2,onh,1
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,1
pilarcitos,5,3,browsed,1,onh,1
pilarcitos,5,3,browsed,1,onh,1
pilarcitos,5,3,browsed,1,onh,1
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,1
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,1
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,1
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,1
pilarcitos,5,3,browsed,1,onh,1
pilarcitos,5,3,browsed,1,onh,1
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,1
pilarcitos,5,3,browsed,1,onh,1
pilarcitos,5,3,browsed,1,onh,1
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,1,onh,0
pilarcitos,5,3,browsed,2,onh,1
pilarcitos,5,3,browsed,2,onh,0
pilarcitos,5,3,browsed,2,onh,1
pilarcitos,5,3,browsed,2,onh,1
pilarcitos,5,3,browsed,2,onh,1
pilarcitos,5,3,browsed,2,onh,0
pilarcitos,5,3,browsed,2,onh,0
pilarcitos,5,3,browsed,2,onh,0
pilarcitos,5,3,browsed,2,onh,1
pilarcitos,5,3,browsed,2,onh,0
pilarcitos,5,3,browsed,2,onh,0
pilarcitos,5,3,browsed,2,onh,1
pilarcitos,5,3,browsed,2,onh,0
pilarcitos,5,3,browsed,2,onh,1
pilarcitos,5,3,browsed,2,onh,0
pilarcitos,5,3,browsed,2,onh,1
pilarcitos,5,3,browsed,2,onh,1
pilarcitos,5,3,browsed,2,onh,1
pilarcitos,5,3,browsed,2,onh,0
pilarcitos,5,3,browsed,2,onh,1
pilarcitos,5,3,browsed,2,onh,1
pilarcitos,5,3,browsed,2,onh,1
pilarcitos,5,3,browsed,2,onh,1
pilarcitos,5,3,browsed,2,onh,1
pilarcitos,5,3,browsed,2,onh,1
pilarcitos,5,3,browsed,2,onh,0
pilarcitos,5,3,browsed,2,onh,1
pilarcitos,5,3,browsed,2,onh,1
pilarcitos,5,3,browsed,2,onh,0
pilarcitos,5,3,browsed,2,onh,0
pilarcitos,5,3,browsed,2,onh,0
pilarcitos,5,3,browsed,2,onh,0
pilarcitos,5,3,browsed,2,onh,1
pilarcitos,5,3,browsed,2,onh,0
pilarcitos,5,3,browsed,2,onh,1
pilarcitos,5,3,browsed,2,onh,0
pilarcitos,5,3,browsed,2,onh,0
pilarcitos,5,3,browsed,2,onh,0
pilarcitos,5,3,browsed,2,onh,0
pilarcitos,5,3,browsed,2,onh,1
pilarcitos,5,4,control,1,onh,1
pilarcitos,5,4,control,1,onh,0
pilarcitos,5,4,control,1,onh,1
pilarcitos,5,4,control,1,onh,0
pilarcitos,5,4,control,1,onh,0
pilarcitos,5,4,control,1,onh,0
pilarcitos,5,4,control,1,onh,0
pilarcitos,5,4,control,1,onh,1
pilarcitos,5,4,control,1,onh,1
pilarcitos,5,4,control,1,onh,0
pilarcitos,5,4,control,1,onh,1
pilarcitos,5,4,control,1,onh,1
pilarcitos,5,4,control,1,onh,1
pilarcitos,5,4,control,1,onh,1
pilarcitos,5,4,control,1,onh,1
pilarcitos,5,4,control,1,onh,0
pilarcitos,5,4,control,1,onh,1
pilarcitos,5,4,control,1,onh,0
pilarcitos,5,4,control,1,onh,0
pilarcitos,5,4,control,1,onh,1
pilarcitos,5,4,control,1,onh,1
pilarcitos,5,4,control,1,onh,1
